score,coverage,variants_used,variants_total,variants_flipped,variants_ambiguous,trait,trait_efo
PGS002889,0.9972070143499395,753711,755822,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002890,0.9712691538974018,23326,24016,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002891,0.9062110434846374,37074,40911,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002892,0.9418538199928341,7042306,7477069,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002893,1.0,1113831,1113831,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002894,0.9971914719967354,747753,749859,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002895,0.9725887677694907,15257,15687,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002896,0.9152386290839206,22859,24976,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002897,0.9418039765820228,6837074,7259551,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002898,1.0,1113831,1113831,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002899,0.9974184463740906,352750,353663,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002900,0.9720069230190383,12917,13289,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002901,0.888533410892169,24440,27506,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002902,0.9451955408108571,6822670,7218263,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002903,1.0,1113774,1113774,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002904,0.9974423249944829,352542,353446,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002905,0.9713712618526623,10654,10968,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002906,0.8878945728151018,19943,22461,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002907,0.9453590730309636,6318677,6683891,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002908,1.0,1113774,1113774,0,0,Diastolic Blood Pressure,EFO_0006336
PGS002909,0.9973625609608642,395929,396976,0,0,Drinking Status,EFO_0004329
PGS002910,0.9764891830485034,9885,10123,0,0,Drinking Status,EFO_0004329
PGS002911,0.8876309226932668,17797,20050,0,0,Drinking Status,EFO_0004329
PGS002912,0.9491336649783596,8161365,8598752,0,0,Drinking Status,EFO_0004329
PGS002913,1.0,1113832,1113832,0,0,Drinking Status,EFO_0004329
PGS002914,0.99753236283156,325418,326223,0,0,Estradiol,EFO_0004697
PGS002915,0.9779017378245012,4558,4661,0,0,Estradiol,EFO_0004697
PGS002916,0.8887613482208077,8517,9583,0,0,Estradiol,EFO_0004697
PGS002917,0.9498083335536619,9771309,10287664,0,0,Estradiol,EFO_0004697
PGS002918,1.0,1113823,1113823,0,0,Estradiol,EFO_0004697
PGS002919,0.9974462684406219,323794,324623,0,0,Estradiol,EFO_0004697
PGS002920,1.0,4,4,0,0,Estradiol,EFO_0004697
PGS002921,0.6938775510204082,68,98,0,0,Estradiol,EFO_0004697
PGS002922,0.9498079740116081,9771311,10287670,0,0,Estradiol,EFO_0004697
PGS002923,1.0,1113823,1113823,0,0,Estradiol,EFO_0004697
PGS002924,0.7793594306049823,219,281,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002925,0.6153846153846154,8,13,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002926,0.6153846153846154,8,13,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002927,0.7410889150019585,3784,5106,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002928,1.0,392,392,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002929,0.9968937610563998,71568,71791,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002930,0.9962121212121212,263,264,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002931,0.9963369963369964,272,273,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002932,0.9973866711913353,1199156,1202298,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002933,1.0,1007415,1007415,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002934,0.997211267879921,512063,513495,0,0,Glucose,EFO_0004468
PGS002935,0.9669239250275634,4385,4535,0,0,Glucose,EFO_0004468
PGS002936,0.996594778660613,4390,4405,0,0,Glucose,EFO_0004468
PGS002937,0.9972704864157134,7580241,7600988,0,0,Glucose,EFO_0004468
PGS002938,1.0,1113830,1113830,0,0,Glucose,EFO_0004468
PGS002939,0.997237115719665,443596,444825,0,0,Glucose,EFO_0004468
PGS002940,0.9583333333333334,1035,1080,0,0,Glucose,EFO_0004468
PGS002941,0.9914204003813155,1040,1049,0,0,Glucose,EFO_0004468
PGS002942,0.9972704864157134,7580241,7600988,0,0,Glucose,EFO_0004468
PGS002943,1.0,1113830,1113830,0,0,Glucose,EFO_0004468
PGS002944,0.6917148362235067,359,519,0,0,Glucose,EFO_0004465
PGS002945,0.6308316430020284,933,1479,0,0,Glucose,EFO_0004465
PGS002946,0.6245975531229878,970,1553,0,0,Glucose,EFO_0004465
PGS002947,0.6495669553630913,975,1501,0,0,Glucose,EFO_0004465
PGS002948,1.0,392,392,0,0,Glucose,EFO_0004465
PGS002949,0.9967381689517912,72116,72352,0,0,Glucose,EFO_0004465
PGS002950,1.0,38,38,0,0,Glucose,EFO_0004465
PGS002951,1.0,38,38,0,0,Glucose,EFO_0004465
PGS002952,0.6495669553630913,975,1501,0,0,Glucose,EFO_0004465
PGS002953,1.0,1008035,1008035,0,0,Glucose,EFO_0004465
PGS002954,0.9971921581513856,813283,815573,0,0,HDL,EFO_0004612
PGS002955,0.9723052522418105,15939,16393,0,0,HDL,EFO_0004612
PGS002956,0.9201082199411156,23126,25134,0,0,HDL,EFO_0004612
PGS002957,0.9417631608799225,7015255,7449065,0,0,HDL,EFO_0004612
PGS002958,1.0,1113830,1113830,0,0,HDL,EFO_0004612
PGS002959,0.9972474346265724,797779,799981,0,0,HDL,EFO_0004612
PGS002960,0.9751324226373014,17489,17935,0,0,HDL,EFO_0004612
PGS002961,0.9165197150313888,25987,28354,0,0,HDL,EFO_0004612
PGS002962,0.9417630684024081,7015227,7449036,0,0,HDL,EFO_0004612
PGS002963,1.0,1113830,1113830,0,0,HDL,EFO_0004612
PGS002964,0.9971782102697968,1287735,1291379,0,0,Height,EFO_0004339
PGS002965,0.9683234161708085,33198,34284,0,0,Height,EFO_0004339
PGS002966,0.930091062120997,45860,49307,0,0,Height,EFO_0004339
PGS002967,0.9489688469523783,9771778,10297259,0,0,Height,EFO_0004339
PGS002968,1.0,1113832,1113832,0,0,Height,EFO_0004339
PGS002969,0.9971938200773416,1292431,1296068,0,0,Height,EFO_0004339
PGS002970,0.9668291149190379,30750,31805,0,0,Height,EFO_0004339
PGS002971,0.9346741573033708,41593,44500,0,0,Height,EFO_0004339
PGS002972,0.948968861819773,9771781,10297262,0,0,Height,EFO_0004339
PGS002973,1.0,1113832,1113832,0,0,Height,EFO_0004339
PGS002974,0.9973519643338021,66665,66842,0,0,Height,EFO_0004339
PGS002975,0.9967500225692877,22082,22154,0,0,Height,EFO_0004339
PGS002976,0.9967473154212895,22370,22443,0,0,Height,EFO_0004339
PGS002977,0.9972890304017419,1846716,1851736,0,0,Height,EFO_0004339
PGS002978,1.0,996356,996356,0,0,Height,EFO_0004339
PGS002979,0.9963652188181076,279328,280347,0,0,Height,EFO_0004339
PGS002980,0.9724584852166869,2401,2469,0,0,Height,EFO_0004339
PGS002981,0.9728,2432,2500,0,0,Height,EFO_0004339
PGS002982,0.9971223604750131,910274,912901,0,0,Height,EFO_0004339
PGS002983,1.0,915020,915020,0,0,Height,EFO_0004339
PGS002984,0.9971485007351522,67141,67333,0,0,Height,EFO_0004339
PGS002985,0.9960021748168996,31142,31267,0,0,Height,EFO_0004339
PGS002986,0.99602523659306,31574,31700,0,0,Height,EFO_0004339
PGS002987,0.9973360233919537,1657000,1661426,0,0,Height,EFO_0004339
PGS002988,1.0,996840,996840,0,0,Height,EFO_0004339
PGS002989,0.9960337714261409,281013,282132,0,0,Height,EFO_0004339
PGS002990,0.9789946400115892,6758,6903,0,0,Height,EFO_0004339
PGS002991,0.9788135593220338,6930,7080,0,0,Height,EFO_0004339
PGS002992,0.9967571853661795,462598,464103,0,0,Height,EFO_0004339
PGS002993,1.0,915553,915553,0,0,Height,EFO_0004339
PGS002994,0.9972370162535762,722577,724579,0,0,Hypertension,EFO_0000537
PGS002995,0.9674552885156162,25803,26671,0,0,Hypertension,EFO_0000537
PGS002996,0.995908757574588,25803,25909,0,0,Hypertension,EFO_0000537
PGS002997,0.9972708310447738,7580470,7601215,0,0,Hypertension,EFO_0000537
PGS002998,1.0,1113832,1113832,0,0,Hypertension,EFO_0000537
PGS002999,0.9974128018397853,312270,313080,0,0,Hypertension,EFO_0000537
PGS003000,0.9651313984420666,80906,83829,0,0,Hypertension,EFO_0000537
PGS003001,0.9961831121180034,80908,81218,0,0,Hypertension,EFO_0000537
PGS003002,0.9972708310447738,7580470,7601215,0,0,Hypertension,EFO_0000537
PGS003003,1.0,1109030,1109030,0,0,Hypertension,EFO_0000537
PGS003004,0.9249443657697755,4572,4943,0,0,Hypertension,EFO_0000537
PGS003005,0.772027972027972,2208,2860,0,0,Hypertension,EFO_0000537
PGS003006,0.7498081350729087,3908,5212,0,0,Hypertension,EFO_0000537
PGS003007,0.8217270194986073,295,359,0,0,Hypertension,EFO_0000537
PGS003008,1.0,12076,12076,0,0,Hypertension,EFO_0000537
PGS003009,0.9186758515116724,4801,5226,0,0,Hypertension,EFO_0000537
PGS003010,0.7676874340021119,1454,1894,0,0,Hypertension,EFO_0000537
PGS003011,0.7554545454545455,2493,3300,0,0,Hypertension,EFO_0000537
PGS003012,0.817174515235457,295,361,0,0,Hypertension,EFO_0000537
PGS003013,1.0,12076,12076,0,0,Hypertension,EFO_0000537
PGS003014,0.9973686178784397,293368,294142,0,0,Hypertension,EFO_0000537
PGS003015,0.9667773520647084,56774,58725,0,0,Hypertension,EFO_0000537
PGS003016,0.9965074239180034,56779,56978,0,0,Hypertension,EFO_0000537
PGS003017,0.997289677249033,7075498,7094727,0,0,Hypertension,EFO_0000537
PGS003018,1.0,1096197,1096197,0,0,Hypertension,EFO_0000537
PGS003019,0.8606447778933294,5793,6731,0,0,Hypertension,EFO_0000537
PGS003020,0.5833333333333334,14,24,0,0,Hypertension,EFO_0000537
PGS003021,0.5833333333333334,14,24,0,0,Hypertension,EFO_0000537
PGS003022,0.6428571428571429,36,56,0,0,Hypertension,EFO_0000537
PGS003023,1.0,12097,12097,0,0,Hypertension,EFO_0000537
PGS003024,0.8521690299031307,6070,7123,0,0,Hypertension,EFO_0000537
PGS003025,0.6666666666666666,6,9,0,0,Hypertension,EFO_0000537
PGS003026,0.6666666666666666,6,9,0,0,Hypertension,EFO_0000537
PGS003027,0.6779661016949152,40,59,0,0,Hypertension,EFO_0000537
PGS003028,1.0,12097,12097,0,0,Hypertension,EFO_0000537
PGS003029,0.9971881874735937,547568,549112,0,0,LDL,EFO_0004611
PGS003030,0.9845111326234269,2034,2066,0,0,LDL,EFO_0004611
PGS003031,0.9459563050977386,2468,2609,0,0,LDL,EFO_0004611
PGS003032,0.9416992382604825,7023127,7457930,0,0,LDL,EFO_0004611
PGS003033,1.0,1113830,1113830,0,0,LDL,EFO_0004611
PGS003034,0.9972017473251996,551298,552845,0,0,LDL,EFO_0004611
PGS003035,0.9842657342657343,2252,2288,0,0,LDL,EFO_0004611
PGS003036,0.9471890971039182,2780,2935,0,0,LDL,EFO_0004611
PGS003037,0.941556455311281,8397243,8918470,0,0,LDL,EFO_0004611
PGS003038,1.0,1113830,1113830,0,0,LDL,EFO_0004611
PGS003039,0.9888423547170608,374705,378933,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003040,1.0,13,13,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003041,1.0,13,13,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003042,0.9742647058823529,265,272,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003043,1.0,1116151,1116151,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003044,0.9973632004178934,519334,520707,0,0,Smoking Status,EFO_0006527
PGS003045,0.966217136629887,14186,14682,0,0,Smoking Status,EFO_0006527
PGS003046,0.8952747741075396,24176,27004,0,0,Smoking Status,EFO_0006527
PGS003047,0.9415492490980372,6662362,7075957,0,0,Smoking Status,EFO_0006527
PGS003048,1.0,1113832,1113832,0,0,Smoking Status,EFO_0006527
PGS003049,0.9974214643674724,513693,515021,0,0,Smoking Status,EFO_0006527
PGS003050,0.9616161616161616,1428,1485,0,0,Smoking Status,EFO_0006527
PGS003051,0.9324324324324325,2001,2146,0,0,Smoking Status,EFO_0006527
PGS003052,0.9412743699115376,6189616,6575783,0,0,Smoking Status,EFO_0006527
PGS003053,1.0,1113832,1113832,0,0,Smoking Status,EFO_0006527
PGS003054,0.997343848315785,594392,595975,0,0,Smoking Status,EFO_0006527
PGS003055,0.9662000682826903,8490,8787,0,0,Smoking Status,EFO_0006527
PGS003056,0.9091934574168077,12896,14184,0,0,Smoking Status,EFO_0006527
PGS003057,0.9417477164843343,7000476,7433494,0,0,Smoking Status,EFO_0006527
PGS003058,1.0,1113832,1113832,0,0,Smoking Status,EFO_0006527
PGS003059,0.9972625077362217,639707,641463,0,0,Smoking Status,EFO_0006527
PGS003060,0.9945999018163967,8104,8148,0,0,Smoking Status,EFO_0006527
PGS003061,0.9274356385663807,14698,15848,0,0,Smoking Status,EFO_0006527
PGS003062,0.9577464788732394,340,355,0,0,Smoking Status,EFO_0006527
PGS003063,1.0,1109786,1109786,0,0,Smoking Status,EFO_0006527
PGS003064,0.9971389323249251,640231,642068,0,0,Smoking Status,EFO_0006527
PGS003065,0.9907807212043412,16980,17138,0,0,Smoking Status,EFO_0006527
PGS003066,0.9082064404976057,35846,39469,0,0,Smoking Status,EFO_0006527
PGS003067,0.9795081967213115,239,244,0,0,Smoking Status,EFO_0006527
PGS003068,1.0,1110662,1110662,0,0,Smoking Status,EFO_0006527
PGS003069,0.997128253291672,772912,775138,0,0,Systolic Blood Pressure,EFO_0006335
PGS003070,0.9714112658994549,24057,24765,0,0,Systolic Blood Pressure,EFO_0006335
PGS003071,0.9058924690090047,37927,41867,0,0,Systolic Blood Pressure,EFO_0006335
PGS003072,0.9418539521947454,7042323,7477086,0,0,Systolic Blood Pressure,EFO_0006335
PGS003073,1.0,1113831,1113831,0,0,Systolic Blood Pressure,EFO_0006335
PGS003074,0.9971186760685936,728808,730914,0,0,Systolic Blood Pressure,EFO_0006335
PGS003075,0.9719953325554259,15827,16283,0,0,Systolic Blood Pressure,EFO_0006335
PGS003076,0.9171503135589919,23546,25673,0,0,Systolic Blood Pressure,EFO_0006335
PGS003077,0.9418538433226268,7042309,7477072,0,0,Systolic Blood Pressure,EFO_0006335
PGS003078,1.0,1113831,1113831,0,0,Systolic Blood Pressure,EFO_0006335
PGS003079,0.9974781989878908,353219,354112,0,0,Systolic Blood Pressure,EFO_0006335
PGS003080,0.9715832205683356,10770,11085,0,0,Systolic Blood Pressure,EFO_0006335
PGS003081,0.8908033216395044,20060,22519,0,0,Systolic Blood Pressure,EFO_0006335
PGS003082,0.9453511958185613,5995353,6341932,0,0,Systolic Blood Pressure,EFO_0006335
PGS003083,1.0,1113774,1113774,0,0,Systolic Blood Pressure,EFO_0006335
PGS003084,0.9973978588904131,352635,353555,0,0,Systolic Blood Pressure,EFO_0006335
PGS003085,0.9696586599241467,13039,13447,0,0,Systolic Blood Pressure,EFO_0006335
PGS003086,0.8895926613519711,24438,27471,0,0,Systolic Blood Pressure,EFO_0006335
PGS003087,0.9452201482290347,6391676,6762103,0,0,Systolic Blood Pressure,EFO_0006335
PGS003088,1.0,1113774,1113774,0,0,Systolic Blood Pressure,EFO_0006335
PGS003089,0.9972840814039335,487641,488969,0,0,Type 2 Diabetes,MONDO_0005148
PGS003090,0.9433262711864406,1781,1888,0,0,Type 2 Diabetes,MONDO_0005148
PGS003091,0.9253786479497599,2505,2707,0,0,Type 2 Diabetes,MONDO_0005148
PGS003092,0.9489625388198758,9778110,10304000,0,0,Type 2 Diabetes,MONDO_0005148
PGS003093,1.0,1113832,1113832,0,0,Type 2 Diabetes,MONDO_0005148
PGS003094,0.9961482258608415,265862,266890,0,0,Type 2 Diabetes,MONDO_0005148
PGS003095,0.9777777777777777,44,45,0,0,Type 2 Diabetes,MONDO_0005148
PGS003096,0.9782608695652174,45,46,0,0,Type 2 Diabetes,MONDO_0005148
PGS003097,0.9694323144104804,222,229,0,0,Type 2 Diabetes,MONDO_0005148
PGS003098,1.0,1116101,1116101,0,0,Type 2 Diabetes,MONDO_0005148
PGS003099,0.9976814182231887,554224,555512,0,0,Type 2 Diabetes,MONDO_0005148
PGS003100,0.998067802564553,5682,5693,0,0,Type 2 Diabetes,MONDO_0005148
PGS003101,0.998067802564553,5682,5693,0,0,Type 2 Diabetes,MONDO_0005148
PGS003102,0.9977187865036712,5041048,5052574,0,0,Type 2 Diabetes,MONDO_0005148
PGS003103,1.0,945820,945820,0,0,Type 2 Diabetes,MONDO_0005148
PGS003104,0.9907746121598889,371055,374510,0,0,Type 2 Diabetes,MONDO_0005148
PGS003105,0.983957219251337,184,187,0,0,Type 2 Diabetes,MONDO_0005148
PGS003106,0.983957219251337,184,187,0,0,Type 2 Diabetes,MONDO_0005148
PGS003107,0.985929648241206,981,995,0,0,Type 2 Diabetes,MONDO_0005148
PGS003108,1.0,1118480,1118480,0,0,Type 2 Diabetes,MONDO_0005148
PGS003109,0.984805738770401,306831,311565,0,0,Type 2 Diabetes,MONDO_0005148
PGS003110,0.940677966101695,111,118,0,0,Type 2 Diabetes,MONDO_0005148
PGS003111,0.9230769230769231,132,143,0,0,Type 2 Diabetes,MONDO_0005148
PGS003112,0.9504504504504504,211,222,0,0,Type 2 Diabetes,MONDO_0005148
PGS003113,1.0,1117087,1117087,0,0,Type 2 Diabetes,MONDO_0005148
PGS003114,0.9976814850016561,554240,555528,0,0,Type 2 Diabetes,MONDO_0005148
PGS003115,0.9981565062615219,31404,31462,0,0,Type 2 Diabetes,MONDO_0005148
PGS003116,0.9981565062615219,31404,31462,0,0,Type 2 Diabetes,MONDO_0005148
PGS003117,0.9977185798595011,5041465,5052993,0,0,Type 2 Diabetes,MONDO_0005148
PGS003118,1.0,945921,945921,0,0,Type 2 Diabetes,MONDO_0005148
PGS003119,0.9822182636368767,400306,407553,0,0,Type 2 Diabetes,MONDO_0005148
PGS003120,0.9844559585492227,190,193,0,0,Type 2 Diabetes,MONDO_0005148
PGS003121,0.9844559585492227,190,193,0,0,Type 2 Diabetes,MONDO_0005148
PGS003122,0.9848484848484849,260,264,0,0,Type 2 Diabetes,MONDO_0005148
PGS003123,1.0,1119522,1119522,0,0,Type 2 Diabetes,MONDO_0005148
PGS003124,0.9975734099156259,224050,224595,0,0,Thinness,EFO_0004340
PGS003125,0.9921875,254,256,0,0,Thinness,EFO_0004340
PGS003126,0.9914529914529915,348,351,0,0,Thinness,EFO_0004340
PGS003127,0.9953388737350752,343373,344981,0,0,Thinness,EFO_0004340
PGS003128,1.0,1116425,1116425,0,0,Thinness,EFO_0004340
PGS003129,0.9842465948190064,276904,281336,0,0,Thinness,EFO_0004340
PGS003130,0.9682242990654205,4144,4280,0,0,Thinness,EFO_0004340
PGS003131,0.9715336948102247,5017,5164,0,0,Thinness,EFO_0004340
PGS003132,0.9867139910787088,41144,41698,0,0,Thinness,EFO_0004340
PGS003133,1.0,1117469,1117469,0,0,Thinness,EFO_0004340
PGS003134,0.9972425716863024,583714,585328,0,0,Total Cholesterol,EFO_0004574
PGS003135,0.9851169383416017,2780,2822,0,0,Total Cholesterol,EFO_0004574
PGS003136,0.9517666853617499,3394,3566,0,0,Total Cholesterol,EFO_0004574
PGS003137,0.9417113581288948,7024500,7459292,0,0,Total Cholesterol,EFO_0004574
PGS003138,1.0,1113831,1113831,0,0,Total Cholesterol,EFO_0004574
PGS003139,0.9972292359504001,567940,569518,0,0,Total Cholesterol,EFO_0004574
PGS003140,0.9853300733496333,2821,2863,0,0,Total Cholesterol,EFO_0004574
PGS003141,0.9536625971143174,3437,3604,0,0,Total Cholesterol,EFO_0004574
PGS003142,0.9417114609330006,7024497,7459288,0,0,Total Cholesterol,EFO_0004574
PGS003143,1.0,1113831,1113831,0,0,Total Cholesterol,EFO_0004574
PGS003144,0.9972803852044563,760534,762608,0,0,Triglycerides,EFO_0004530
PGS003145,0.9703910038171877,9406,9693,0,0,Triglycerides,EFO_0004530
PGS003146,0.9332602339181286,12767,13680,0,0,Triglycerides,EFO_0004530
PGS003147,0.9415550401113844,8403165,8924773,0,0,Triglycerides,EFO_0004530
PGS003148,1.0,1113831,1113831,0,0,Triglycerides,EFO_0004530
PGS003149,0.9972111886883093,703709,705677,0,0,Triglycerides,EFO_0004530
PGS003150,0.9626442401721103,4922,5113,0,0,Triglycerides,EFO_0004530
PGS003151,0.9429420505200594,6346,6730,0,0,Triglycerides,EFO_0004530
PGS003152,0.9415550146379418,8403145,8924752,0,0,Triglycerides,EFO_0004530
PGS003153,1.0,1113831,1113831,0,0,Triglycerides,EFO_0004530
PGS003154,0.9973859572224446,314015,314838,0,0,Vitamin B12,EFO_0004620
PGS003155,0.9646555157307846,38756,40176,0,0,Vitamin B12,EFO_0004620
PGS003156,0.8732285058712377,77637,88908,0,0,Vitamin B12,EFO_0004620
PGS003157,0.9502215003096449,9804642,10318270,0,0,Vitamin B12,EFO_0004620
PGS003158,1.0,1113819,1113819,0,0,Vitamin B12,EFO_0004620
PGS003159,0.9972029486909927,313024,313902,0,0,Vitamin B12,EFO_0004620
PGS003160,0.9631602838234943,80630,83714,0,0,Vitamin B12,EFO_0004620
PGS003161,0.8670867118241485,165004,190297,0,0,Vitamin B12,EFO_0004620
PGS003162,0.9502215099582566,9804644,10318272,0,0,Vitamin B12,EFO_0004620
PGS003163,1.0,1113819,1113819,0,0,Vitamin B12,EFO_0004620
PGS003164,0.9892569382273948,260780,263612,0,0,Vitamin B12,EFO_0004620
PGS003165,1.0,9,9,0,0,Vitamin B12,EFO_0004620
PGS003166,1.0,9,9,0,0,Vitamin B12,EFO_0004620
PGS003167,0.9965323814380418,9771,9805,0,0,Vitamin B12,EFO_0004620
PGS003168,1.0,1100788,1100788,0,0,Vitamin B12,EFO_0004620
PGS003169,0.9777895928377869,285055,291530,0,0,Vitamin B12,EFO_0004620
PGS003170,0.9301075268817204,2076,2232,0,0,Vitamin B12,EFO_0004620
PGS003171,0.9301075268817204,2076,2232,0,0,Vitamin B12,EFO_0004620
PGS003172,0.9974489795918368,5865,5880,0,0,Vitamin B12,EFO_0004620
PGS003173,1.0,1101425,1101425,0,0,Vitamin B12,EFO_0004620
PGS003174,0.9973832889207749,311407,312224,0,0,Vitamin D,EFO_0004631
PGS003175,0.9090909090909091,10,11,0,0,Vitamin D,EFO_0004631
PGS003176,0.9473684210526315,18,19,0,0,Vitamin D,EFO_0004631
PGS003177,0.9502215003096449,9804642,10318270,0,0,Vitamin D,EFO_0004631
PGS003178,1.0,1113819,1113819,0,0,Vitamin D,EFO_0004631
PGS003179,0.9972075406066111,309612,310479,0,0,Vitamin D,EFO_0004631
PGS003180,1.0,5,5,0,0,Vitamin D,EFO_0004631
PGS003181,0.8,12,15,0,0,Vitamin D,EFO_0004631
PGS003182,0.9502215003096449,9804642,10318270,0,0,Vitamin D,EFO_0004631
PGS003183,1.0,1113819,1113819,0,0,Vitamin D,EFO_0004631
PGS003184,0.9977152754106516,108299,108547,0,0,Vitamin D,EFO_0004631
PGS003185,1.0,16,16,0,0,Vitamin D,EFO_0004631
PGS003186,1.0,15,15,0,0,Vitamin D,EFO_0004631
PGS003187,0.9984613033066694,97984,98135,0,0,Vitamin D,EFO_0004631
PGS003188,1.0,1058027,1058027,0,0,Vitamin D,EFO_0004631
PGS003189,0.9973651246955194,546211,547654,0,0,Vitamin D,EFO_0004631
PGS003190,0.9939393939393939,492,495,0,0,Vitamin D,EFO_0004631
PGS003191,0.9537190082644628,577,605,0,0,Vitamin D,EFO_0004631
