score,coverage,variants_used,variants_total,variants_flipped,variants_ambiguous,trait,trait_efo
PGS002922,0.9986056123495407,10273325,10287670,0,0,Estradiol,EFO_0004697
PGS002923,1.0,1113823,1113823,0,0,Estradiol,EFO_0004697
PGS002924,0.8612099644128114,242,281,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002925,0.8461538461538461,11,13,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002926,0.8461538461538461,11,13,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002927,0.8488053270661966,4334,5106,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002928,1.0,392,392,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002929,0.9999164240642977,71785,71791,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002930,1.0,264,264,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002931,1.0,273,273,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002932,0.9999093402800304,1202189,1202298,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002933,0.9999950368021123,1007410,1007415,0,0,Fasting Plasma Glucose,EFO_0004465
PGS002934,0.9999532614728478,513471,513495,0,0,Glucose,EFO_0004468
PGS002935,0.9695700110253583,4397,4535,0,0,Glucose,EFO_0004468
PGS002936,0.9995459704880817,4403,4405,0,0,Glucose,EFO_0004468
PGS002937,0.9999986843815567,7600978,7600988,0,0,Glucose,EFO_0004468
PGS002938,1.0,1113830,1113830,0,0,Glucose,EFO_0004468
PGS002939,0.9999370538976001,444797,444825,0,0,Glucose,EFO_0004468
PGS002940,0.9666666666666667,1044,1080,0,0,Glucose,EFO_0004468
PGS002941,1.0,1049,1049,0,0,Glucose,EFO_0004468
PGS002942,0.9999986843815567,7600978,7600988,0,0,Glucose,EFO_0004468
PGS002943,1.0,1113830,1113830,0,0,Glucose,EFO_0004468
PGS002944,0.5086705202312138,264,519,0,0,Glucose,EFO_0004465
PGS002945,0.48073022312373226,711,1479,0,0,Glucose,EFO_0004465
PGS002946,0.4732775273663876,735,1553,0,0,Glucose,EFO_0004465
PGS002947,0.47368421052631576,711,1501,0,0,Glucose,EFO_0004465
PGS002948,1.0,392,392,0,0,Glucose,EFO_0004465
PGS002949,0.9929649491375497,71843,72352,0,0,Glucose,EFO_0004465
PGS002950,1.0,38,38,0,0,Glucose,EFO_0004465
PGS002951,1.0,38,38,0,0,Glucose,EFO_0004465
PGS002952,0.47368421052631576,711,1501,0,0,Glucose,EFO_0004465
PGS002953,0.9998898847758262,1007924,1008035,0,0,Glucose,EFO_0004465
PGS002954,0.9999215275640562,815509,815573,0,0,HDL,EFO_0004612
PGS002955,0.9762093576526566,16003,16393,0,0,HDL,EFO_0004612
PGS002956,0.9976127954165672,25074,25134,0,0,HDL,EFO_0004612
PGS002957,0.9983713392217681,7436933,7449065,0,0,HDL,EFO_0004612
PGS002958,1.0,1113830,1113830,0,0,HDL,EFO_0004612
PGS002959,0.9999187480702667,799916,799981,0,0,HDL,EFO_0004612
PGS002960,0.9790354056314469,17559,17935,0,0,HDL,EFO_0004612
PGS002961,0.9972843337800663,28277,28354,0,0,HDL,EFO_0004612
PGS002962,0.9983713328811943,7436904,7449036,0,0,HDL,EFO_0004612
PGS002963,1.0,1113830,1113830,0,0,HDL,EFO_0004612
PGS002964,0.999878424536871,1291222,1291379,0,0,Height,EFO_0004339
PGS002965,0.9726111305565278,33345,34284,0,0,Height,EFO_0004339
PGS002966,0.9974040197132253,49179,49307,0,0,Height,EFO_0004339
PGS002967,0.9985752519189816,10282588,10297259,0,0,Height,EFO_0004339
PGS002968,1.0,1113832,1113832,0,0,Height,EFO_0004339
PGS002969,0.9998804075094825,1295913,1296068,0,0,Height,EFO_0004339
PGS002970,0.9711051721427448,30886,31805,0,0,Height,EFO_0004339
PGS002971,0.9973258426966292,44381,44500,0,0,Height,EFO_0004339
PGS002972,0.9985752523340671,10282591,10297262,0,0,Height,EFO_0004339
PGS002973,1.0,1113832,1113832,0,0,Height,EFO_0004339
PGS002974,0.999955118039556,66839,66842,0,0,Height,EFO_0004339
PGS002975,0.9997291685474406,22148,22154,0,0,Height,EFO_0004339
PGS002976,0.9995544267700397,22433,22443,0,0,Height,EFO_0004339
PGS002977,0.999936816047212,1851619,1851736,0,0,Height,EFO_0004339
PGS002978,0.9999949817133635,996351,996356,0,0,Height,EFO_0004339
PGS002979,0.9996504332131252,280249,280347,0,0,Height,EFO_0004339
PGS002980,0.9971648440664237,2462,2469,0,0,Height,EFO_0004339
PGS002981,0.9972,2493,2500,0,0,Height,EFO_0004339
PGS002982,0.9996045573397334,912540,912901,0,0,Height,EFO_0004339
PGS002983,0.9999956285108522,915016,915020,0,0,Height,EFO_0004339
PGS002984,0.9935395719780791,66898,67333,0,0,Height,EFO_0004339
PGS002985,0.9936994275114338,31070,31267,0,0,Height,EFO_0004339
PGS002986,0.9930914826498423,31481,31700,0,0,Height,EFO_0004339
PGS002987,0.9935025694794712,1650631,1661426,0,0,Height,EFO_0004339
PGS002988,0.9998956703182055,996736,996840,0,0,Height,EFO_0004339
PGS002989,0.9937546963832532,280370,282132,0,0,Height,EFO_0004339
PGS002990,0.9882659713168188,6822,6903,0,0,Height,EFO_0004339
PGS002991,0.9858757062146892,6980,7080,0,0,Height,EFO_0004339
PGS002992,0.9927645371824789,460745,464103,0,0,Height,EFO_0004339
PGS002993,0.9999115288792675,915472,915553,0,0,Height,EFO_0004339
PGS002994,0.9999268540766432,724526,724579,0,0,Hypertension,EFO_0000537
PGS002995,0.9710921975179033,25900,26671,0,0,Hypertension,EFO_0000537
PGS002996,0.9997298236134162,25902,25909,0,0,Hypertension,EFO_0000537
PGS002997,0.9999986844208458,7601205,7601215,0,0,Hypertension,EFO_0000537
PGS002998,1.0,1113832,1113832,0,0,Hypertension,EFO_0000537
PGS002999,0.9999744474255782,313072,313080,0,0,Hypertension,EFO_0000537
PGS003000,0.9686743251142206,81203,83829,0,0,Hypertension,EFO_0000537
PGS003001,0.9998522495013421,81206,81218,0,0,Hypertension,EFO_0000537
PGS003002,0.9999986844208458,7601205,7601215,0,0,Hypertension,EFO_0000537
PGS003003,1.0,1109030,1109030,0,0,Hypertension,EFO_0000537
PGS003004,0.9710702002832288,4800,4943,0,0,Hypertension,EFO_0000537
PGS003005,0.8793706293706294,2515,2860,0,0,Hypertension,EFO_0000537
PGS003006,0.889293937068304,4635,5212,0,0,Hypertension,EFO_0000537
PGS003007,0.9303621169916435,334,359,0,0,Hypertension,EFO_0000537
PGS003008,1.0,12076,12076,0,0,Hypertension,EFO_0000537
PGS003009,0.9659395331037122,5048,5226,0,0,Hypertension,EFO_0000537
PGS003010,0.8812038014783526,1669,1894,0,0,Hypertension,EFO_0000537
PGS003011,0.8975757575757576,2962,3300,0,0,Hypertension,EFO_0000537
PGS003012,0.9307479224376731,336,361,0,0,Hypertension,EFO_0000537
PGS003013,1.0,12076,12076,0,0,Hypertension,EFO_0000537
PGS003014,0.9999796016889801,294136,294142,0,0,Hypertension,EFO_0000537
PGS003015,0.9700808854831844,56968,58725,0,0,Hypertension,EFO_0000537
PGS003016,0.9999122468321107,56973,56978,0,0,Hypertension,EFO_0000537
PGS003017,0.9999988724019966,7094719,7094727,0,0,Hypertension,EFO_0000537
PGS003018,1.0,1096197,1096197,0,0,Hypertension,EFO_0000537
PGS003019,0.7348090922596939,4946,6731,0,0,Hypertension,EFO_0000537
PGS003020,0.5833333333333334,14,24,0,0,Hypertension,EFO_0000537
PGS003021,0.5833333333333334,14,24,0,0,Hypertension,EFO_0000537
PGS003022,0.5535714285714286,31,56,0,0,Hypertension,EFO_0000537
PGS003023,0.9996693395056626,12093,12097,0,0,Hypertension,EFO_0000537
PGS003024,0.7301698722448406,5201,7123,0,0,Hypertension,EFO_0000537
PGS003025,0.6666666666666666,6,9,0,0,Hypertension,EFO_0000537
PGS003026,0.6666666666666666,6,9,0,0,Hypertension,EFO_0000537
PGS003027,0.5932203389830508,35,59,0,0,Hypertension,EFO_0000537
PGS003028,0.9996693395056626,12093,12097,0,0,Hypertension,EFO_0000537
PGS003029,0.9999271551158962,549072,549112,0,0,LDL,EFO_0004611
PGS003030,0.9922555663117134,2050,2066,0,0,LDL,EFO_0004611
PGS003031,0.9977002683020314,2603,2609,0,0,LDL,EFO_0004611
PGS003032,0.9983650959448533,7445737,7457930,0,0,LDL,EFO_0004611
PGS003033,1.0,1113830,1113830,0,0,LDL,EFO_0004611
PGS003034,0.999929455814921,552806,552845,0,0,LDL,EFO_0004611
PGS003035,0.9916958041958042,2269,2288,0,0,LDL,EFO_0004611
PGS003036,0.9976149914821124,2928,2935,0,0,LDL,EFO_0004611
PGS003037,0.9983537535025626,8903788,8918470,0,0,LDL,EFO_0004611
PGS003038,1.0,1113830,1113830,0,0,LDL,EFO_0004611
PGS003039,0.8745635772023023,331401,378933,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003040,1.0,13,13,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003041,1.0,13,13,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003042,0.8345588235294118,227,272,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003043,0.9998270843281958,1115958,1116151,0,0,Polyunsatturated Fatty Acids,EFO_0010733
PGS003044,0.9999558292859516,520684,520707,0,0,Smoking Status,EFO_0006527
PGS003045,0.969282114153385,14231,14682,0,0,Smoking Status,EFO_0006527
PGS003046,0.9971856021330173,26928,27004,0,0,Smoking Status,EFO_0006527
PGS003047,0.9983562647427054,7064326,7075957,0,0,Smoking Status,EFO_0006527
PGS003048,1.0,1113832,1113832,0,0,Smoking Status,EFO_0006527
PGS003049,0.9999786416476222,515010,515021,0,0,Smoking Status,EFO_0006527
PGS003050,0.9656565656565657,1434,1485,0,0,Smoking Status,EFO_0006527
PGS003051,0.9976700838769804,2141,2146,0,0,Smoking Status,EFO_0006527
PGS003052,0.9983463566239944,6564909,6575783,0,0,Smoking Status,EFO_0006527
PGS003053,1.0,1113832,1113832,0,0,Smoking Status,EFO_0006527
PGS003054,0.9999546960862452,595948,595975,0,0,Smoking Status,EFO_0006527
PGS003055,0.9692727893479003,8517,8787,0,0,Smoking Status,EFO_0006527
PGS003056,0.9970389170896785,14142,14184,0,0,Smoking Status,EFO_0006527
PGS003057,0.9983680621791045,7421363,7433494,0,0,Smoking Status,EFO_0006527
PGS003058,1.0,1113832,1113832,0,0,Smoking Status,EFO_0006527
PGS003059,0.9999282889270309,641417,641463,0,0,Smoking Status,EFO_0006527
PGS003060,1.0,8148,8148,0,0,Smoking Status,EFO_0006527
PGS003061,0.9929328621908127,15736,15848,0,0,Smoking Status,EFO_0006527
PGS003062,1.0,355,355,0,0,Smoking Status,EFO_0006527
PGS003063,0.9999954946268921,1109781,1109786,0,0,Smoking Status,EFO_0006527
PGS003064,0.999925241563199,642020,642068,0,0,Smoking Status,EFO_0006527
PGS003065,1.0,17138,17138,0,0,Smoking Status,EFO_0006527
PGS003066,0.9867744305657604,38947,39469,0,0,Smoking Status,EFO_0006527
PGS003067,1.0,244,244,0,0,Smoking Status,EFO_0006527
PGS003068,0.9999936974525103,1110655,1110662,0,0,Smoking Status,EFO_0006527
PGS003069,0.9999432359141212,775094,775138,0,0,Systolic Blood Pressure,EFO_0006335
PGS003070,0.9752069452856854,24151,24765,0,0,Systolic Blood Pressure,EFO_0006335
PGS003071,0.9974442878639501,41760,41867,0,0,Systolic Blood Pressure,EFO_0006335
PGS003072,0.9984170303778771,7465250,7477086,0,0,Systolic Blood Pressure,EFO_0006335
PGS003073,1.0,1113831,1113831,0,0,Systolic Blood Pressure,EFO_0006335
PGS003074,0.9999425376993737,730872,730914,0,0,Systolic Blood Pressure,EFO_0006335
PGS003075,0.9758029847079777,15889,16283,0,0,Systolic Blood Pressure,EFO_0006335
PGS003076,0.9978966229112297,25619,25673,0,0,Systolic Blood Pressure,EFO_0006335
PGS003077,0.9984170274139396,7465236,7477072,0,0,Systolic Blood Pressure,EFO_0006335
PGS003078,1.0,1113831,1113831,0,0,Systolic Blood Pressure,EFO_0006335
PGS003079,0.9999858801735044,354107,354112,0,0,Systolic Blood Pressure,EFO_0006335
PGS003080,0.9751014884979702,10809,11085,0,0,Systolic Blood Pressure,EFO_0006335
PGS003081,0.9967138860517785,22445,22519,0,0,Systolic Blood Pressure,EFO_0006335
PGS003082,0.9984667132980928,6332208,6341932,0,0,Systolic Blood Pressure,EFO_0006335
PGS003083,1.0,1113774,1113774,0,0,Systolic Blood Pressure,EFO_0006335
PGS003084,0.9999858579287523,353550,353555,0,0,Systolic Blood Pressure,EFO_0006335
PGS003085,0.9730051312560423,13084,13447,0,0,Systolic Blood Pressure,EFO_0006335
PGS003086,0.996578209748462,27377,27471,0,0,Systolic Blood Pressure,EFO_0006335
PGS003087,0.9984501862808064,6751623,6762103,0,0,Systolic Blood Pressure,EFO_0006335
PGS003088,1.0,1113774,1113774,0,0,Systolic Blood Pressure,EFO_0006335
PGS003089,0.9999386464172575,488939,488969,0,0,Type 2 Diabetes,MONDO_0005148
PGS003090,0.9470338983050848,1788,1888,0,0,Type 2 Diabetes,MONDO_0005148
PGS003091,0.9970446989287034,2699,2707,0,0,Type 2 Diabetes,MONDO_0005148
PGS003092,0.9985760869565218,10289328,10304000,0,0,Type 2 Diabetes,MONDO_0005148
PGS003093,1.0,1113832,1113832,0,0,Type 2 Diabetes,MONDO_0005148
PGS003094,0.9988347259170445,266579,266890,0,0,Type 2 Diabetes,MONDO_0005148
PGS003095,1.0,45,45,0,0,Type 2 Diabetes,MONDO_0005148
PGS003096,1.0,46,46,0,0,Type 2 Diabetes,MONDO_0005148
PGS003097,0.9956331877729258,228,229,0,0,Type 2 Diabetes,MONDO_0005148
PGS003098,0.9999937281661785,1116094,1116101,0,0,Type 2 Diabetes,MONDO_0005148
PGS003099,1.0,555512,555512,0,0,Type 2 Diabetes,MONDO_0005148
PGS003100,1.0,5693,5693,0,0,Type 2 Diabetes,MONDO_0005148
PGS003101,1.0,5693,5693,0,0,Type 2 Diabetes,MONDO_0005148
PGS003102,1.0,5052574,5052574,0,0,Type 2 Diabetes,MONDO_0005148
PGS003103,1.0,945820,945820,0,0,Type 2 Diabetes,MONDO_0005148
PGS003104,0.9928519932712078,371833,374510,0,0,Type 2 Diabetes,MONDO_0005148
PGS003105,0.9893048128342246,185,187,0,0,Type 2 Diabetes,MONDO_0005148
PGS003106,0.9893048128342246,185,187,0,0,Type 2 Diabetes,MONDO_0005148
PGS003107,0.9989949748743718,994,995,0,0,Type 2 Diabetes,MONDO_0005148
PGS003108,0.99999374150633,1118473,1118480,0,0,Type 2 Diabetes,MONDO_0005148
PGS003109,0.85765089146727,267214,311565,0,0,Type 2 Diabetes,MONDO_0005148
PGS003110,0.7966101694915254,94,118,0,0,Type 2 Diabetes,MONDO_0005148
PGS003111,0.8111888111888111,116,143,0,0,Type 2 Diabetes,MONDO_0005148
PGS003112,0.7927927927927928,176,222,0,0,Type 2 Diabetes,MONDO_0005148
PGS003113,0.9998281243985473,1116895,1117087,0,0,Type 2 Diabetes,MONDO_0005148
PGS003114,1.0,555528,555528,0,0,Type 2 Diabetes,MONDO_0005148
PGS003115,1.0,31462,31462,0,0,Type 2 Diabetes,MONDO_0005148
PGS003116,1.0,31462,31462,0,0,Type 2 Diabetes,MONDO_0005148
PGS003117,0.9999996041949791,5052991,5052993,0,0,Type 2 Diabetes,MONDO_0005148
PGS003118,1.0,945921,945921,0,0,Type 2 Diabetes,MONDO_0005148
PGS003119,0.9187394032187225,374435,407553,0,0,Type 2 Diabetes,MONDO_0005148
PGS003120,0.917098445595855,177,193,0,0,Type 2 Diabetes,MONDO_0005148
PGS003121,0.917098445595855,177,193,0,0,Type 2 Diabetes,MONDO_0005148
PGS003122,0.8901515151515151,235,264,0,0,Type 2 Diabetes,MONDO_0005148
PGS003123,0.9998222455655181,1119323,1119522,0,0,Type 2 Diabetes,MONDO_0005148
PGS003124,0.9997373049266457,224536,224595,0,0,Thinness,EFO_0004340
PGS003125,0.99609375,255,256,0,0,Thinness,EFO_0004340
PGS003126,0.9971509971509972,350,351,0,0,Thinness,EFO_0004340
PGS003127,0.9996463573356213,344859,344981,0,0,Thinness,EFO_0004340
PGS003128,0.9999946257025775,1116419,1116425,0,0,Thinness,EFO_0004340
PGS003129,0.8000184832371258,225074,281336,0,0,Thinness,EFO_0004340
PGS003130,0.6813084112149532,2916,4280,0,0,Thinness,EFO_0004340
PGS003131,0.7914407436096049,4087,5164,0,0,Thinness,EFO_0004340
PGS003132,0.8830159719890642,36820,41698,0,0,Thinness,EFO_0004340
PGS003133,0.9997718057503161,1117214,1117469,0,0,Thinness,EFO_0004340
PGS003134,0.9999231200284285,585283,585328,0,0,Total Cholesterol,EFO_0004574
PGS003135,0.9911410347271439,2797,2822,0,0,Total Cholesterol,EFO_0004574
PGS003136,0.9969153112731352,3555,3566,0,0,Total Cholesterol,EFO_0004574
PGS003137,0.9983667350735164,7447109,7459292,0,0,Total Cholesterol,EFO_0004574
PGS003138,1.0,1113831,1113831,0,0,Total Cholesterol,EFO_0004574
PGS003139,0.9999280092990915,569477,569518,0,0,Total Cholesterol,EFO_0004574
PGS003140,0.9919664687390849,2840,2863,0,0,Total Cholesterol,EFO_0004574
PGS003141,0.9966703662597114,3592,3604,0,0,Total Cholesterol,EFO_0004574
PGS003142,0.9983667341976875,7447105,7459288,0,0,Total Cholesterol,EFO_0004574
PGS003143,1.0,1113831,1113831,0,0,Total Cholesterol,EFO_0004574
PGS003144,0.9998977194049892,762530,762608,0,0,Triglycerides,EFO_0004530
PGS003145,0.9747240276488187,9448,9693,0,0,Triglycerides,EFO_0004530
PGS003146,0.997953216374269,13652,13680,0,0,Triglycerides,EFO_0004530
PGS003147,0.9983549161418447,8910091,8924773,0,0,Triglycerides,EFO_0004530
PGS003148,1.0,1113831,1113831,0,0,Triglycerides,EFO_0004530
PGS003149,0.9999093069492133,705613,705677,0,0,Triglycerides,EFO_0004530
PGS003150,0.9681204772149423,4950,5113,0,0,Triglycerides,EFO_0004530
PGS003151,0.9965824665676077,6707,6730,0,0,Triglycerides,EFO_0004530
PGS003152,0.9983549122709516,8910070,8924752,0,0,Triglycerides,EFO_0004530
PGS003153,1.0,1113831,1113831,0,0,Triglycerides,EFO_0004530
PGS003154,0.9999809425799935,314832,314838,0,0,Vitamin B12,EFO_0004620
PGS003155,0.9679659498207885,38889,40176,0,0,Vitamin B12,EFO_0004620
PGS003156,0.9965582399784046,88602,88908,0,0,Vitamin B12,EFO_0004620
PGS003157,0.9987879751159836,10305764,10318270,0,0,Vitamin B12,EFO_0004620
PGS003158,1.0,1113819,1113819,0,0,Vitamin B12,EFO_0004620
PGS003159,0.9999936285847175,313900,313902,0,0,Vitamin B12,EFO_0004620
PGS003160,0.9663138782043624,80894,83714,0,0,Vitamin B12,EFO_0004620
PGS003161,0.9964003636420963,189612,190297,0,0,Vitamin B12,EFO_0004620
PGS003162,0.9987879753509115,10305766,10318272,0,0,Vitamin B12,EFO_0004620
PGS003163,1.0,1113819,1113819,0,0,Vitamin B12,EFO_0004620
PGS003164,0.9802474849399876,258405,263612,0,0,Vitamin B12,EFO_0004620
PGS003165,1.0,9,9,0,0,Vitamin B12,EFO_0004620
PGS003166,1.0,9,9,0,0,Vitamin B12,EFO_0004620
PGS003167,0.9993880673125957,9799,9805,0,0,Vitamin B12,EFO_0004620
PGS003168,0.9999963662394575,1100784,1100788,0,0,Vitamin B12,EFO_0004620
PGS003169,0.8984392686858985,261922,291530,0,0,Vitamin B12,EFO_0004620
PGS003170,0.8131720430107527,1815,2232,0,0,Vitamin B12,EFO_0004620
PGS003171,0.8131720430107527,1815,2232,0,0,Vitamin B12,EFO_0004620
PGS003172,0.9022108843537415,5305,5880,0,0,Vitamin B12,EFO_0004620
PGS003173,0.9998656286174729,1101277,1101425,0,0,Vitamin B12,EFO_0004620
PGS003174,0.9999743773700933,312216,312224,0,0,Vitamin D,EFO_0004631
PGS003175,0.9090909090909091,10,11,0,0,Vitamin D,EFO_0004631
PGS003176,1.0,19,19,0,0,Vitamin D,EFO_0004631
PGS003177,0.9987879751159836,10305764,10318270,0,0,Vitamin D,EFO_0004631
PGS003178,1.0,1113819,1113819,0,0,Vitamin D,EFO_0004631
PGS003179,0.9999774541917489,310472,310479,0,0,Vitamin D,EFO_0004631
PGS003180,1.0,5,5,0,0,Vitamin D,EFO_0004631
PGS003181,1.0,15,15,0,0,Vitamin D,EFO_0004631
PGS003182,0.9987879751159836,10305764,10318270,0,0,Vitamin D,EFO_0004631
PGS003183,1.0,1113819,1113819,0,0,Vitamin D,EFO_0004631
PGS003184,0.9995209448441689,108495,108547,0,0,Vitamin D,EFO_0004631
PGS003185,1.0,16,16,0,0,Vitamin D,EFO_0004631
PGS003186,1.0,15,15,0,0,Vitamin D,EFO_0004631
PGS003187,0.999735058847506,98109,98135,0,0,Vitamin D,EFO_0004631
PGS003188,0.9999952742226805,1058022,1058027,0,0,Vitamin D,EFO_0004631
PGS003189,0.9999525247692886,547628,547654,0,0,Vitamin D,EFO_0004631
PGS003190,0.997979797979798,494,495,0,0,Vitamin D,EFO_0004631
PGS003191,0.9983471074380166,604,605,0,0,Vitamin D,EFO_0004631
PGS003192,0.9985789167129421,10298603,10313259,0,0,Vitamin D,EFO_0004631
PGS003193,1.0,1113831,1113831,0,0,Vitamin D,EFO_0004631
PGS003194,0.999954392961192,548136,548161,0,0,Vitamin D,EFO_0004631
PGS003195,0.9975247524752475,403,404,0,0,Vitamin D,EFO_0004631
PGS003196,0.998,499,500,0,0,Vitamin D,EFO_0004631
PGS003197,0.9985789165751502,10298602,10313258,0,0,Vitamin D,EFO_0004631
PGS003198,1.0,1113831,1113831,0,0,Vitamin D,EFO_0004631
PGS003199,0.9932839235062677,108556,109290,0,0,Vitamin D,EFO_0004631
PGS003200,1.0,23,23,0,0,Vitamin D,EFO_0004631
PGS003201,1.0,22,22,0,0,Vitamin D,EFO_0004631
PGS003202,0.9928522386262194,799670,805427,0,0,Vitamin D,EFO_0004631
PGS003203,0.9998989379989346,1058649,1058756,0,0,Vitamin D,EFO_0004631
PGS003204,0.9669724770642202,4216,4360,0,0,Sleep Apnea,EFO_0003877
PGS003205,0.8745283018867924,4635,5300,0,0,Sleep Apnea,EFO_0003877
PGS003206,0.8922313379925048,8809,9873,0,0,Sleep Apnea,EFO_0003877
PGS003207,0.9352112676056338,332,355,0,0,Sleep Apnea,EFO_0003877
PGS003208,1.0,12076,12076,0,0,Sleep Apnea,EFO_0003877
PGS003209,0.9999756595501277,328663,328671,0,0,Sleep Apnea,EFO_0003877
PGS003210,0.956601288056206,39213,40992,0,0,Sleep Apnea,EFO_0003877
PGS003211,0.9999235142645897,39220,39223,0,0,Sleep Apnea,EFO_0003877
PGS003212,0.9999986844192882,7601196,7601206,0,0,Sleep Apnea,EFO_0003877
PGS003213,1.0,1111194,1111194,0,0,Sleep Apnea,EFO_0003877
PGS003214,0.7477632484514797,4346,5812,0,0,Sleep Apnea,EFO_0003877
PGS003215,0.5599669148056244,677,1209,0,0,Sleep Apnea,EFO_0003877
PGS003216,0.5784883720930233,398,688,0,0,Sleep Apnea,EFO_0003877
PGS003217,0.6086956521739131,28,46,0,0,Sleep Apnea,EFO_0003877
PGS003218,0.9996693395056626,12093,12097,0,0,Sleep Apnea,EFO_0003877
PGS003219,0.9999887204730182,443276,443281,0,0,estimated glomerular filtration rate,EFO_0005208
PGS003220,1.0,2439,2439,0,0,estimated glomerular filtration rate,EFO_0005208
